parameter,-30.0,0.0,30.0,impact
implementation_cost,38983.11444652907,38983.11444652907,38983.11444652907,0.0
annual_maintenance_cost,44383.11444652907,38983.11444652907,33583.11444652907,-10800.0
false_positive_cost,44555.34709193243,38983.11444652907,33410.88180112571,-11144.465290806722
false_negative_cost,45061.913696060015,38983.11444652907,32904.315196998126,-12157.598499061889
annual_applications,21888.18011257035,38983.11444652907,56078.04878048782,34189.86866791747
ai_assisted_review_minutes,58800.0,38983.11444652907,19166.22889305814,-39633.77110694186
underwriter_hourly_cost,4799.999999999985,38983.11444652907,73166.22889305814,68366.22889305816
manual_review_minutes,-15016.88555347093,38983.11444652907,92983.11444652907,108000.0
